VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
2337, 472, -0.0647, -0.01721,  0.08333,  0.07835,  0.16215
2338, 474, -0.06762, -0.00903,  0.10262,  0.08294,  0.20074
2339, 475, -0.09585, -0.01244,  0.11032,  0.03421,  0.22433
2340, 467, -0.02139,  0.01315,  0.06528,  0.17615,  0.13109
2341, 465, -0.00697,  0.03329,  0.06536,  0.22185,  0.14092
2342, 476, -0.0224,  0.02143,  0.08168,  0.18454,  0.16902
2343, 469, -0.03935, -0.00344,  0.0633,  0.13137,  0.12505
2344, 467, -0.02139,  0.01315,  0.06528,  0.17615,  0.13109
2345, 476, -0.0224,  0.02143,  0.08168,  0.18454,  0.16902
2346, 473, -0.05163,  0.00162,  0.0969,  0.11821,  0.19036
2347, 469, -0.03935, -0.00344,  0.0633,  0.13137,  0.12505
2348, 477, -0.03871,  0.0132,  0.0953,  0.15008,  0.18893
2349, 476, -0.0224,  0.02143,  0.08168,  0.18454,  0.16902
2350, 477, -0.03871,  0.0132,  0.0953,  0.15008,  0.18893
2351, 469, -0.03935, -0.00344,  0.0633,  0.13137,  0.12505
2352, 477, -0.03871,  0.0132,  0.0953,  0.15008,  0.18893
2353, 478, -0.04125,  0.00689,  0.10017,  0.13857,  0.19907
2354, 473, -0.05163,  0.00162,  0.0969,  0.11821,  0.19036
2355, 471, -0.03965, -0.02769,  0.05133,  0.09825,  0.08785
2356, 479, -0.03233, -0.03233,  0.02019,  0.11477,  0.03136
2357, 470, -0.03206, -0.01509,  0.04547,  0.12682,  0.08389
2358, 478, -0.04125,  0.00689,  0.10017,  0.13857,  0.19907
2359, 477, -0.03871,  0.0132,  0.0953,  0.15008,  0.18893
2360, 480, -0.04629,  0.01268,  0.10416,  0.14976,  0.21037
2361, 466,  0.00983,  0.05613,  0.03288,  0.28023,  0.08054
2362, 481,  0.0089,  0.04886,  0.01782,  0.26903,  0.05153
2363, 482,  0.01437,  0.06359,  0.01539,  0.2992,  0.0502
2364, 482,  0.01437,  0.06359,  0.01539,  0.2992,  0.0502
2365, 481,  0.0089,  0.04886,  0.01782,  0.26903,  0.05153
2366, 483,  0.01339,  0.05493, -9.49003E-07,  0.28593,  0.02023
2367, 482,  0.01437,  0.06359,  0.01539,  0.2992,  0.0502
2368, 483,  0.01339,  0.05493, -9.49003E-07,  0.28593,  0.02023
2369, 484,  0.01692,  0.06688, -9.35346E-07,  0.30972,  0.02279
2370, 466,  0.00983,  0.05613,  0.03288,  0.28023,  0.08054
2371, 463, -0.00286,  0.03327,  0.03718,  0.23013,  0.08375
2372, 481,  0.0089,  0.04886,  0.01782,  0.26903,  0.05153
2373, 485,  0.0089,  0.04886, -0.01782,  0.26903,  0.05153
2374, 486,  0.01437,  0.06359, -0.01539,  0.2992,  0.0502
2375, 483,  0.01339,  0.05493, -9.49003E-07,  0.28593,  0.02023
2376, 487,  0.01692,  0.06688, -9.35346E-07,  0.30972,  0.02279
2377, 483,  0.01339,  0.05493, -9.49003E-07,  0.28593,  0.02023
2378, 486,  0.01437,  0.06359, -0.01539,  0.2992,  0.0502
2379, 488,  0.00983,  0.05613, -0.03288,  0.28023,  0.08054
2380, 486,  0.01437,  0.06359, -0.01539,  0.2992,  0.0502
2381, 485,  0.0089,  0.04886, -0.01782,  0.26903,  0.05153
2382, 488,  0.00983,  0.05613, -0.03288,  0.28023,  0.08054
2383, 485,  0.0089,  0.04886, -0.01782,  0.26903,  0.05153
2384, 489, -0.00286,  0.03327, -0.03719,  0.23013,  0.08375
2385, 490,  0.0051,  0.04818, -0.04531,  0.25939,  0.10163
2386, 488,  0.00983,  0.05613, -0.03288,  0.28023,  0.08054
2387, 489, -0.00286,  0.03327, -0.03719,  0.23013,  0.08375
2388, 489, -0.00286,  0.03327, -0.03719,  0.23013,  0.08375
2389, 491, -0.00697,  0.03329, -0.06537,  0.22185,  0.14092
2390, 490,  0.0051,  0.04818, -0.04531,  0.25939,  0.10163
2391, 492, -0.02139,  0.01315, -0.06528,  0.17615,  0.13109
2392, 491, -0.00697,  0.03329, -0.06537,  0.22185,  0.14092
2393, 489, -0.00286,  0.03327, -0.03719,  0.23013,  0.08375
2394, 489, -0.00286,  0.03327, -0.03719,  0.23013,  0.08375
2395, 493, -0.02527,  0.00637, -0.05195,  0.16372,  0.10556
2396, 492, -0.02139,  0.01315, -0.06528,  0.17615,  0.13109
2397, 492, -0.02139,  0.01315, -0.06528,  0.17615,  0.13109
2398, 493, -0.02527,  0.00637, -0.05195,  0.16372,  0.10556
2399, 494, -0.03935, -0.00344, -0.0633,  0.13137,  0.12505
2400, 493, -0.02527,  0.00637, -0.05195,  0.16372,  0.10556
2401, 495, -0.03206, -0.01509, -0.04547,  0.12682,  0.08389
2402, 494, -0.03935, -0.00344, -0.0633,  0.13137,  0.12505
2403, 494, -0.03935, -0.00344, -0.0633,  0.13137,  0.12505
2404, 495, -0.03206, -0.01509, -0.04547,  0.12682,  0.08389
2405, 496, -0.03965, -0.02769, -0.05133,  0.09825,  0.08785
2406, 494, -0.03935, -0.00344, -0.0633,  0.13137,  0.12505
2407, 496, -0.03965, -0.02769, -0.05133,  0.09825,  0.08785
2408, 497, -0.0647, -0.01721, -0.08333,  0.07835,  0.16215
2409, 494, -0.03935, -0.00344, -0.0633,  0.13137,  0.12505
2410, 497, -0.0647, -0.01721, -0.08333,  0.07835,  0.16215
2411, 498, -0.05163,  0.00162, -0.0969,  0.11821,  0.19036
2412, 499, -0.06762, -0.00903, -0.10262,  0.08294,  0.20074
2413, 498, -0.05163,  0.00162, -0.0969,  0.11821,  0.19036
2414, 497, -0.0647, -0.01721, -0.08333,  0.07835,  0.16215
2415, 497, -0.0647, -0.01721, -0.08333,  0.07835,  0.16215
2416, 500, -0.09585, -0.01244, -0.11032,  0.03421,  0.22433
2417, 499, -0.06762, -0.00903, -0.10262,  0.08294,  0.20074
2418, 492, -0.02139,  0.01315, -0.06528,  0.17615,  0.13109
2419, 501, -0.0224,  0.02143, -0.08168,  0.18454,  0.16902
2420, 491, -0.00697,  0.03329, -0.06537,  0.22185,  0.14092
2421, 501, -0.0224,  0.02143, -0.08168,  0.18454,  0.16902
2422, 492, -0.02139,  0.01315, -0.06528,  0.17615,  0.13109
2423, 494, -0.03935, -0.00344, -0.0633,  0.13137,  0.12505
2424, 498, -0.05163,  0.00162, -0.0969,  0.11821,  0.19036
2425, 502, -0.03871,  0.0132, -0.0953,  0.15008,  0.18893
2426, 494, -0.03935, -0.00344, -0.0633,  0.13137,  0.12505
2427, 494, -0.03935, -0.00344, -0.0633,  0.13137,  0.12505
2428, 502, -0.03871,  0.0132, -0.0953,  0.15008,  0.18893
2429, 501, -0.0224,  0.02143, -0.08168,  0.18454,  0.16902
2430, 502, -0.03871,  0.0132, -0.0953,  0.15008,  0.18893
2431, 498, -0.05163,  0.00162, -0.0969,  0.11821,  0.19036
2432, 503, -0.04125,  0.00689, -0.10017,  0.13857,  0.19907
2433, 496, -0.03965, -0.02769, -0.05133,  0.09825,  0.08785
2434, 495, -0.03206, -0.01509, -0.04547,  0.12682,  0.08389
2435, 504, -0.03233, -0.03233, -0.02019,  0.11477,  0.03136
2436, 503, -0.04125,  0.00689, -0.10017,  0.13857,  0.19907
2437, 505, -0.04629,  0.01268, -0.10416,  0.14976,  0.21037
2438, 502, -0.03871,  0.0132, -0.0953,  0.15008,  0.18893
2439, 181, -0.01026,  0.12741,  0.04554,  0.60916,  0.32722
2440, 187, -0.02112,  0.12032,  0.06454,  0.65162,  0.35382
2441, 153, -0.00307,  0.11817,  0.0519,  0.63067,  0.30675
2442, 181, -0.01026,  0.12741,  0.04554,  0.60916,  0.32722
2443, 153, -0.00307,  0.11817,  0.0519,  0.63067,  0.30675
2444, 155,  0.00451,  0.1245,  0.0348,  0.58839,  0.28873
2445, 155,  0.00451,  0.1245,  0.0348,  0.58839,  0.28873
2446, 177, -0.0038,  0.13263,  0.03157,  0.57559,  0.31307
2447, 181, -0.01026,  0.12741,  0.04554,  0.60916,  0.32722
2448, 169, -0.00029,  0.13606,  0.01897,  0.54588,  0.3057
2449, 177, -0.0038,  0.13263,  0.03157,  0.57559,  0.31307
2450, 155,  0.00451,  0.1245,  0.0348,  0.58839,  0.28873
2451, 187, -0.02112,  0.12032,  0.06454,  0.65162,  0.35382
2452, 152, -0.01495,  0.11127,  0.06978,  0.67316,  0.33477
2453, 153, -0.00307,  0.11817,  0.0519,  0.63067,  0.30675
2454, 506,  0.01692,  0.06688, -9.35346E-07,  0.61991,  0.10478
2455, 165,  0.02442,  0.09714, -9.03050E-07,  0.55342,  0.16075
2456, 163,  0.02275,  0.09472,  0.00733,  0.57318,  0.16922
2457, 506,  0.01692,  0.06688, -9.35346E-07,  0.61991,  0.10478
2458, 163,  0.02275,  0.09472,  0.00733,  0.57318,  0.16922
2459, 161,  0.01437,  0.06359,  0.01539,  0.65963,  0.12863
2460, 343, -0.27324,  0.11386, -0.06123,  0.35152,  0.93377
2461, 507, -0.27677,  0.1224, -0.02427,  0.44134,  0.93916
2462, 275, -0.21888,  0.14009, -0.03471,  0.42116,  0.8067
2463, 508, -0.21994,  0.14396, -0.01433,  0.46766,  0.80863
2464, 275, -0.21888,  0.14009, -0.03471,  0.42116,  0.8067
2465, 507, -0.27677,  0.1224, -0.02427,  0.44134,  0.93916
2466, 259, -0.17329,  0.1444, -0.0308,  0.42483,  0.7035
2467, 275, -0.21888,  0.14009, -0.03471,  0.42116,  0.8067
2468, 508, -0.21994,  0.14396, -0.01433,  0.46766,  0.80863
2469, 508, -0.21994,  0.14396, -0.01433,  0.46766,  0.80863
2470, 257, -0.17335,  0.14873, -0.01335,  0.46739,  0.70314
2471, 259, -0.17329,  0.1444, -0.0308,  0.42483,  0.7035
2472, 508, -0.21994,  0.14396, -0.01433,  0.46766,  0.80863
2473, 507, -0.27677,  0.1224, -0.02427,  0.44134,  0.93916
2474, 253, -0.27726,  0.12399, -1.36680E-06,  0.49983,  0.94009
2475, 508, -0.21994,  0.14396, -0.01433,  0.46766,  0.80863
2476, 255, -0.21998,  0.14528, -1.26104E-06,  0.49988,  0.80858
2477, 257, -0.17335,  0.14873, -0.01335,  0.46739,  0.70314
2478, 508, -0.21994,  0.14396, -0.01433,  0.46766,  0.80863
2479, 253, -0.27726,  0.12399, -1.36680E-06,  0.49983,  0.94009
2480, 255, -0.21998,  0.14528, -1.26104E-06,  0.49988,  0.80858
2481, 343, -0.27324,  0.11386, -0.06123,  0.35152,  0.93377
2482, 275, -0.21888,  0.14009, -0.03471,  0.42116,  0.8067
2483, 337, -0.2178,  0.13122, -0.06067,  0.3604,  0.8053
2484, 275, -0.21888,  0.14009, -0.03471,  0.42116,  0.8067
2485, 261, -0.17348,  0.139, -0.04657,  0.39258,  0.70457
2486, 337, -0.2178,  0.13122, -0.06067,  0.3604,  0.8053
2487, 337, -0.2178,  0.13122, -0.06067,  0.3604,  0.8053
2488, 261, -0.17348,  0.139, -0.04657,  0.39258,  0.70457
2489, 338, -0.17364,  0.13454, -0.05961,  0.36509,  0.70546
2490, 338, -0.17364,  0.13454, -0.05961,  0.36509,  0.70546
2491, 261, -0.17348,  0.139, -0.04657,  0.39258,  0.70457
2492, 273, -0.15016,  0.13084, -0.05712,  0.36823,  0.653
2493, 338, -0.17364,  0.13454, -0.05961,  0.36509,  0.70546
2494, 273, -0.15016,  0.13084, -0.05712,  0.36823,  0.653
2495, 509, -0.15029,  0.1248, -0.06899,  0.34077,  0.65398
2496, 509, -0.15029,  0.1248, -0.06899,  0.34077,  0.65398
2497, 273, -0.15016,  0.13084, -0.05712,  0.36823,  0.653
2498, 510, -0.13162,  0.12024, -0.0659,  0.34433,  0.61246
2499, 273, -0.15016,  0.13084, -0.05712,  0.36823,  0.653
2500, 272, -0.13172,  0.12479, -0.05395,  0.37135,  0.61215
2501, 510, -0.13162,  0.12024, -0.0659,  0.34433,  0.61246
2502, 510, -0.13162,  0.12024, -0.0659,  0.34433,  0.61246
2503, 272, -0.13172,  0.12479, -0.05395,  0.37135,  0.61215
2504, 511, -0.10898,  0.11571, -0.06366,  0.34643,  0.56117
2505, 272, -0.13172,  0.12479, -0.05395,  0.37135,  0.61215
2506, 271, -0.10996,  0.12023, -0.05027,  0.37705,  0.56367
2507, 511, -0.10898,  0.11571, -0.06366,  0.34643,  0.56117
2508, 303, -0.09577,  0.11548, -0.06189,  0.34983,  0.53307
2509, 511, -0.10898,  0.11571, -0.06366,  0.34643,  0.56117
2510, 271, -0.10996,  0.12023, -0.05027,  0.37705,  0.56367
2511, 511, -0.10898,  0.11571, -0.06366,  0.34643,  0.56117
2512, 303, -0.09577,  0.11548, -0.06189,  0.34983,  0.53307
2513, 302, -0.09461,  0.11102, -0.07561,  0.31922,  0.53018
2514, 302, -0.09461,  0.11102, -0.07561,  0.31922,  0.53018
2515, 334, -0.10815,  0.11081, -0.07676,  0.31639,  0.56069
2516, 511, -0.10898,  0.11571, -0.06366,  0.34643,  0.56117
2517, 510, -0.13162,  0.12024, -0.0659,  0.34433,  0.61246
2518, 511, -0.10898,  0.11571, -0.06366,  0.34643,  0.56117
2519, 334, -0.10815,  0.11081, -0.07676,  0.31639,  0.56069
2520, 334, -0.10815,  0.11081, -0.07676,  0.31639,  0.56069
2521, 302, -0.09461,  0.11102, -0.07561,  0.31922,  0.53018
2522, 304, -0.09404,  0.10403, -0.09103,  0.27796,  0.5246
2523, 304, -0.09404,  0.10403, -0.09103,  0.27796,  0.5246
2524, 332, -0.10741,  0.10319, -0.09303,  0.2723,  0.5549
2525, 334, -0.10815,  0.11081, -0.07676,  0.31639,  0.56069
2526, 304, -0.09404,  0.10403, -0.09103,  0.27796,  0.5246
2527, 512, -0.09467,  0.09, -0.10345,  0.23283,  0.52041
2528, 332, -0.10741,  0.10319, -0.09303,  0.2723,  0.5549
2529, 304, -0.09404,  0.10403, -0.09103,  0.27796,  0.5246
2530, 306, -0.08326,  0.09151, -0.10206,  0.23896,  0.49422
2531, 512, -0.09467,  0.09, -0.10345,  0.23283,  0.52041
2532, 332, -0.10741,  0.10319, -0.09303,  0.2723,  0.5549
2533, 512, -0.09467,  0.09, -0.10345,  0.23283,  0.52041
2534, 333, -0.10614,  0.08987, -0.10485,  0.22933,  0.5471
2535, 512, -0.09467,  0.09, -0.10345,  0.23283,  0.52041
2536, 314, -0.10482,  0.07129, -0.11537,  0.17848,  0.53795
2537, 333, -0.10614,  0.08987, -0.10485,  0.22933,  0.5471
2538, 512, -0.09467,  0.09, -0.10345,  0.23283,  0.52041
2539, 311, -0.08433,  0.07323, -0.11219,  0.18991,  0.48967
2540, 314, -0.10482,  0.07129, -0.11537,  0.17848,  0.53795
2541, 306, -0.08326,  0.09151, -0.10206,  0.23896,  0.49422
2542, 311, -0.08433,  0.07323, -0.11219,  0.18991,  0.48967
2543, 512, -0.09467,  0.09, -0.10345,  0.23283,  0.52041
2544, 271, -0.10996,  0.12023, -0.05027,  0.37705,  0.56367
2545, 274, -0.09741,  0.12, -0.04814,  0.38147,  0.53543
2546, 303, -0.09577,  0.11548, -0.06189,  0.34983,  0.53307
2547, 331, -0.13152,  0.11562, -0.07843,  0.31607,  0.61277
2548, 510, -0.13162,  0.12024, -0.0659,  0.34433,  0.61246
2549, 334, -0.10815,  0.11081, -0.07676,  0.31639,  0.56069
2550, 509, -0.15029,  0.1248, -0.06899,  0.34077,  0.65398
2551, 510, -0.13162,  0.12024, -0.0659,  0.34433,  0.61246
2552, 331, -0.13152,  0.11562, -0.07843,  0.31607,  0.61277
2553, 330, -0.15041,  0.11865, -0.08077,  0.3132,  0.65497
2554, 509, -0.15029,  0.1248, -0.06899,  0.34077,  0.65398
2555, 331, -0.13152,  0.11562, -0.07843,  0.31607,  0.61277
2556, 329, -0.17301,  0.12044, -0.08252,  0.31003,  0.70567
2557, 509, -0.15029,  0.1248, -0.06899,  0.34077,  0.65398
2558, 330, -0.15041,  0.11865, -0.08077,  0.3132,  0.65497
2559, 338, -0.17364,  0.13454, -0.05961,  0.36509,  0.70546
2560, 509, -0.15029,  0.1248, -0.06899,  0.34077,  0.65398
2561, 329, -0.17301,  0.12044, -0.08252,  0.31003,  0.70567
2562, 326, -0.1712,  0.10648, -0.10204,  0.25577,  0.69987
2563, 323, -0.16955,  0.08681, -0.11927,  0.19649,  0.69371
2564, 341, -0.20547,  0.08316, -0.12086,  0.18687,  0.77682
2565, 396, -0.01026,  0.12741, -0.04554,  0.391,  0.32713
2566, 368, -0.00307,  0.11817, -0.0519,  0.36951,  0.30664
2567, 402, -0.02112,  0.12032, -0.06455,  0.34853,  0.3537
2568, 370,  0.00451,  0.1245, -0.0348,  0.4118,  0.28865
2569, 368, -0.00307,  0.11817, -0.0519,  0.36951,  0.30664
2570, 396, -0.01026,  0.12741, -0.04554,  0.391,  0.32713
2571, 396, -0.01026,  0.12741, -0.04554,  0.391,  0.32713
2572, 392, -0.0038,  0.13263, -0.03157,  0.42458,  0.313
2573, 370,  0.00451,  0.1245, -0.0348,  0.4118,  0.28865
2574, 370,  0.00451,  0.1245, -0.0348,  0.4118,  0.28865
2575, 392, -0.0038,  0.13263, -0.03157,  0.42458,  0.313
2576, 389, -0.00029,  0.13606, -0.01897,  0.4543,  0.30566
2577, 389, -0.00029,  0.13606, -0.01897,  0.4543,  0.30566
2578, 372,  0.00918,  0.13108, -0.02057,  0.44955,  0.28114
2579, 370,  0.00451,  0.1245, -0.0348,  0.4118,  0.28865
2580, 402, -0.02112,  0.12032, -0.06455,  0.34853,  0.3537
2581, 368, -0.00307,  0.11817, -0.0519,  0.36951,  0.30664
2582, 367, -0.01495,  0.11127, -0.06978,  0.327,  0.33463
2583, 249, -0.1477,  0.15126, -1.14160E-06,  0.49995,  0.64507
2584, 254, -0.12907,  0.14736, -1.11446E-06,  0.49997,  0.60355
2585, 264, -0.12982,  0.1436, -0.0111,  0.47289,  0.60568
2586, 264, -0.12982,  0.1436, -0.0111,  0.47289,  0.60568
2587, 256, -0.14834,  0.14793, -0.01256,  0.46934,  0.6469
2588, 249, -0.1477,  0.15126, -1.14160E-06,  0.49995,  0.64507
2589, 254, -0.12907,  0.14736, -1.11446E-06,  0.49997,  0.60355
2590, 247, -0.11352,  0.14411, -1.09180E-06,  0.49998,  0.5675
2591, 266, -0.11306,  0.1397, -0.00868,  0.47724,  0.56837
2592, 359, -0.00697,  0.03329, -0.06537,  0.16662,  0.22552
2593, 360, -0.00412,  0.05345, -0.07134,  0.21488,  0.24826
2594, 383,  0.0051,  0.04818, -0.04531,  0.24321,  0.17434
2595, 360, -0.00412,  0.05345, -0.07134,  0.21488,  0.24826
2596, 377,  0.00742,  0.06599, -0.05225,  0.27811,  0.21185
2597, 383,  0.0051,  0.04818, -0.04531,  0.24321,  0.17434
2598, 360, -0.00412,  0.05345, -0.07134,  0.21488,  0.24826
2599, 362, -0.00686,  0.07691, -0.07225,  0.26355,  0.28056
2600, 377,  0.00742,  0.06599, -0.05225,  0.27811,  0.21185
2601, 405, -0.03725,  0.14904, -0.01734,  0.45921,  0.39723
2602, 296, -0.04042,  0.14014, -0.03156,  0.42582,  0.40318
2603, 297, -0.0473,  0.1511, -0.01372,  0.45844,  0.41756
2604, 297, -0.0473,  0.1511, -0.01372,  0.45844,  0.41756
2605, 298, -0.05696,  0.1574, -0.00796,  0.47256,  0.43711
2606, 436, -0.05314,  0.16383, -0.00466,  0.48494,  0.42913
2607, 446, -0.06415,  0.17097,  0.00192,  0.50578,  0.4471
2608, 439, -0.05314,  0.16383,  0.00466,  0.51514,  0.42914
2609, 438, -0.06172,  0.17291, -9.89756E-07,  0.50003,  0.44413
